dateTime,usUnits,interval,barometer,pressure,altimeter,inTemp,outTemp,inHumidity,outHumidity,windSpeed,windDir,windGust,windGustDir,rainRate,rain,dewpoint,windchill,heatindex,ET,radiation
1415499240,1,1,29.774,28.4875885751,29.7206279759,75.6,42.2,30,92,0,,0,,0,0,40.0452250392,42.2,42.2,0,0
1415499300,1,1,29.773,28.4866798005,29.7196872433,75.6,42.2,30,93,0,,0,,0,0,40.323407464,42.2,42.2,0,0
1415499360,1,1,29.774,28.4876365963,29.7206776858,75.6,42.2,30,93,0,,0,,0,0,40.323407464,42.2,42.2,0,0
1415499420,1,1,29.773,28.4866626588,29.7196694988,75.6,42.1,30,93,0,,0,,0,0,40.2242623061,42.1,42.1,0,0
1415499480,1,1,29.774,28.487619454,29.7206599408,75.6,42.1,30,93,0,,0,,0,0,40.2242623061,42.1,42.1,0,0
1415499540,1,1,29.774,28.487619454,29.7206599408,75.6,42.1,30,93,,,0,,0,0,40.2242623061,,42.1,0,0
1415499600,1,1,29.774,28.4876023695,29.7206422555,76,42,30,93,0,,0,,0,0,40.1251169542,42,42,0,0
1415499660,1,1,29.774,28.4876023695,29.7206422555,76,42,30,93,0,,0,,0,0,40.1251169542,42,42,0,0
1415499720,1,1,29.775,28.4885591641,29.7216326966,75.8,42,30,93,0,,0,,0,0,40.1251169542,42,42,0,0
1415499780,1,1,29.774,28.4875853426,29.7206246298,75.8,41.9,30,93,0,,0,,0,0,40.0259714085,41.9,41.9,0,0
1415499840,1,1,29.774,28.4875853426,29.7206246298,75.8,41.9,30,93,0,,0,,0,0,40.0259714085,41.9,41.9,0,0
1415499900,1,1,29.775,28.4885421366,29.7216150703,75.8,41.9,30,93,0,,0,,0,0,40.0259714085,41.9,41.9,0,0
1415499960,1,1,29.776,28.4894989306,29.7226055106,75.8,41.9,30,93,0,,0,,0,0,40.0259714085,41.9,41.9,0,0
1415500020,1,1,29.775,28.4885251665,29.7215975034,75.6,41.8,30,93,0,,0,,0,0,39.9268256689,41.8,41.8,0,0
1415500080,1,1,29.775,28.4885251665,29.7215975034,75.6,41.8,30,93,0,,0,,0,0,39.9268256689,41.8,41.8,0,0
1415500140,1,1,29.776,28.48948196,29.7225879432,75.6,41.8,30,93,0,,0,,0,0,39.9268256689,41.8,41.8,0,0
1415500200,1,1,29.775,28.4885251665,29.7215975034,75.6,41.8,30,93,0,,0,,0,0,39.9268256689,41.8,41.8,0,0
1415500260,1,1,29.777,28.4904218394,29.7235608739,75.6,41.7,30,93,0,,0,,0,0,39.8276797353,41.7,41.7,0,0
1415500320,1,1,29.775,28.4885251665,29.7215975034,75.6,41.8,30,93,0,,0,,0,0,39.9268256689,41.8,41.8,0,0
1415500380,1,1,29.776,28.4894650465,29.722570435,75.6,41.7,30,93,0,,0,,0,0,39.8276797353,41.7,41.7,0,0
1415500440,1,1,29.776,28.4895121582,29.7226192034,75.6,41.7,30,94,0,,0,,0,0,40.1026103025,41.7,41.7,0,0
1415500500,1,1,29.775,28.4885553637,29.7216287626,75.6,41.7,30,94,0,,0,,0,0,40.1026103025,41.7,41.7,0,0
1415500560,1,1,29.776,28.4894951218,29.7226015679,75.6,41.6,30,94,0,,0,,0,0,40.0033390221,41.6,41.6,0,0
1415500620,1,1,29.775,28.488538328,29.7216111277,75.6,41.6,30,94,0,,0,,0,0,40.0033390221,41.6,41.6,0,0
1415500680,1,1,29.775,28.488538328,29.7216111277,75.6,41.6,30,94,0,,0,,0,0,40.0033390221,41.6,41.6,0,0
1415500740,1,1,29.775,28.488538328,29.7216111277,75.6,41.6,30,94,0,,0,,0,0,40.0033390221,41.6,41.6,0,0
1415500800,1,1,29.775,28.4877417367,29.7207865236,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415500860,1,1,29.774,28.4867849695,29.7197961107,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415500920,1,1,29.776,28.4886985038,29.7217769363,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415500980,1,1,29.775,28.4877417367,29.7207865236,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501040,1,1,29.775,28.4877417367,29.7207865236,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501100,1,1,29.775,28.4877417367,29.7207865236,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501160,1,1,29.775,28.4877417367,29.7207865236,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501220,1,1,29.772,28.4848714352,29.7178152842,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501280,1,1,29.773,28.4858282024,29.7188056976,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501340,1,1,29.773,28.4858282024,29.7188056976,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501400,1,1,29.773,28.4858282024,29.7188056976,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501460,1,1,29.774,28.4867849695,29.7197961107,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501520,1,1,29.772,28.4848714352,29.7178152842,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501580,1,1,29.772,28.4848714352,29.7178152842,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501640,1,1,29.773,28.4858282024,29.7188056976,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501700,1,1,29.773,28.4858282024,29.7188056976,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501760,1,1,29.773,28.4858282024,29.7188056976,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501820,1,1,29.772,28.4848714352,29.7178152842,75.6,41.5,30,94,0,,0,,0,0,39.904067576,41.5,41.5,0,0
1415501880,1,1,29.772,28.4849182345,29.7178637293,75.6,41.5,30,95,0,,0,,0,0,40.1761823769,41.5,41.5,0,0
1415501940,1,1,29.771,28.4839614658,29.7168733141,75.6,41.5,30,95,0,,0,,0,0,40.1761823769,41.5,41.5,0,0
1415502000,1,1,29.772,28.4849182345,29.7178637293,75.6,41.5,30,95,0,,0,,0,0,40.1761823769,41.5,41.5,0,0
1415502060,1,1,29.771,28.4847580727,29.7176979351,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502120,1,1,29.77,28.4838012773,29.7167074922,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502180,1,1,29.771,28.4847580727,29.7176979351,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502240,1,1,29.77,28.4838012773,29.7167074922,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502300,1,1,29.77,28.4838012773,29.7167074922,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502360,1,1,29.769,28.4828444818,29.7157170491,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502420,1,1,29.769,28.4828444818,29.7157170491,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502480,1,1,29.767,28.4809308908,29.7137361622,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502540,1,1,29.768,28.4818876863,29.7147266058,75.6,41.6,30,95,0,,0,,0,0,40.2755778568,41.6,41.6,0,0
1415502600,1,1,29.769,28.4820479283,29.7148924831,75.6,41.5,30,95,0,,0,,0,0,40.1761823769,41.5,41.5,0,0
1415502660,1,1,29.769,28.4820479283,29.7148924831,75.6,41.5,30,95,0,,0,,0,0,40.1761823769,41.5,41.5,0,0
1415502720,1,1,29.77,28.4830046971,29.7158828987,75.6,41.5,30,95,0,,0,,0,0,40.1761823769,41.5,41.5,0,0
1415502780,1,1,29.769,28.4820479283,29.7148924831,75.6,41.5,30,95,0,,0,,0,0,40.1761823769,41.5,41.5,0,0
1415502840,1,1,29.769,28.4820308114,29.7148747641,75.6,41.4,30,95,0,,0,,0,0,40.0767867594,41.4,41.4,0,0
1415502900,1,1,29.77,28.4829875795,29.7158651792,75.6,41.4,30,95,0,,0,,0,0,40.0767867594,41.4,41.4,0,0
1415502960,1,1,29.771,28.4839272874,29.7168379337,75.5,41.3,30,95,0,,0,,0,0,39.9773910044,41.3,41.3,0,0
1415503020,1,1,29.77,28.4829705198,29.7158475195,75.5,41.3,30,95,0,,0,,0,0,39.9773910044,41.3,41.3,0,0
1415503080,1,1,29.771,28.4838640222,29.7167724437,75.5,41.2,30,94,0,,0,,0,0,39.606252244,41.2,41.2,0,0
1415503140,1,1,29.771,28.4838640222,29.7167724437,75.5,41.2,30,94,0,,0,,0,0,39.606252244,41.2,41.2,0,0
1415503200,1,1,29.771,28.4838472542,29.7167550861,75.5,41.1,30,94,0,,0,,0,0,39.5069801353,41.1,41.1,0,0
1415503260,1,1,29.771,28.4838472542,29.7167550861,75.5,41.1,30,94,0,,0,,0,0,39.5069801353,41.1,41.1,0,0
1415503320,1,1,29.771,28.4838305431,29.7167377872,75.5,41,30,94,0,,0,,0,0,39.407707861,41,41,0,0
1415503380,1,1,29.772,28.4847873074,29.7177281979,75.5,41,30,94,0,,0,,0,0,39.407707861,41,41,0,0
1415503440,1,1,29.771,28.4838305431,29.7167377872,75.5,41,30,94,0,,0,,0,0,39.407707861,41,41,0,0
1415503500,1,1,29.772,28.4848332178,29.7177757228,75.5,41,30,95,0,,0,,0,0,39.6792029137,41,41,0,0
1415503560,1,1,29.771,28.4838596213,29.7167678881,75.5,40.9,30,95,0,,0,,0,0,39.5798066084,40.9,40.9,0,0
1415503620,1,1,29.77,28.4829028561,29.7157774762,75.5,40.9,30,95,0,,0,,0,0,39.5798066084,40.9,40.9,0,0
1415503680,1,1,29.77,28.4829028561,29.7157774762,75.5,40.9,30,95,0,,0,,0,0,39.5798066084,40.9,40.9,0,0
1415503740,1,1,29.769,28.4819293183,29.7147697019,75.5,40.8,30,95,0,,0,,0,0,39.4804101654,40.8,40.8,0,0
1415503800,1,1,29.77,28.4828860831,29.7157601134,75.5,40.8,30,95,0,,0,,0,0,39.4804101654,40.8,40.8,0,0
1415503860,1,1,29.769,28.4819126028,29.7147523985,75.5,40.7,30,95,0,,0,,0,0,39.3810135849,40.7,40.7,0,0
1415503920,1,1,29.768,28.4809104605,29.7137150133,75.5,40.7,30,94,1,135,1,135,0,0,39.1098900441,40.7,40.7,0,0
1415503980,1,1,29.766,28.4789969352,29.7117341935,75.5,40.7,30,94,1,135,1,135,0,0,39.1098900441,40.7,40.7,0,0
1415504040,1,1,29.765,28.4780855461,29.7107907525,75.5,40.7,30,95,0,,0,,0,0,39.3810135849,40.7,40.7,0,0
1415504100,1,1,29.766,28.4790423102,29.7117811643,75.5,40.7,30,95,0,,1,135,0,0,39.3810135849,40.7,40.7,0,0
1415504160,1,1,29.765,28.4780855461,29.7107907525,75.5,40.7,30,95,1,135,2,135,0,0,39.3810135849,40.7,40.7,0,0
1415504220,1,1,29.762,28.4752152536,29.7078195158,75.5,40.7,30,95,0,,0,,0,0,39.3810135849,40.7,40.7,0,0
1415504280,1,1,29.763,28.4761720177,29.7088099283,75.5,40.7,30,95,,,0,,0,0,39.3810135849,,40.7,0,0
1415504340,1,1,29.762,28.4752152536,29.7078195158,75.6,40.7,30,95,,,0,,0,0,39.3810135849,,40.7,0,0
1415504400,1,1,29.761,28.4742584894,29.7068291031,75.8,40.7,30,95,0,,0,,0,0,39.3810135849,40.7,40.7,0,0
1415504460,1,1,29.761,28.474241835,29.706811863,75.6,40.6,30,95,0,,0,,0,0,39.2816168668,40.6,40.6,0,0
1415504520,1,1,29.759,28.472344961,29.7048482771,75.6,40.7,30,95,1,135,1,135,0,0,39.3810135849,40.7,40.7,0,0
1415504580,1,1,29.759,28.472344961,29.7048482771,75.6,40.7,30,95,1,135,2,135,0,0,39.3810135849,40.7,40.7,0,0
1415504640,1,1,29.758,28.4713715441,29.7038406253,75.6,40.6,30,95,1,112.5,2,112.5,0,0,39.2816168668,40.6,40.6,0,0
1415504700,1,1,29.757,28.4704147805,29.7028502124,75.6,40.6,30,95,1,112.5,2,112.5,0,0,39.2816168668,40.6,40.6,0,0
1415504760,1,1,29.757,28.4704147805,29.7028502124,75.5,40.6,30,95,1,112.5,2,112.5,0,0,39.2816168668,40.6,40.6,0,0
1415504820,1,1,29.757,28.4704147805,29.7028502124,75.5,40.6,30,95,0,,1,112.5,0,0,39.2816168668,40.6,40.6,0,0
1415504880,1,1,29.756,28.4694580169,29.7018597992,75.5,40.6,30,95,0,,1,112.5,0,0,39.2816168668,40.6,40.6,0,0
1415504940,1,1,29.756,28.4694580169,29.7018597992,75.5,40.6,30,95,0,,0,,0,0,39.2816168668,40.6,40.6,0,0
1415505000,1,1,29.755,28.4685012533,29.7008693858,75.5,40.6,30,95,0,,2,112.5,0,0,39.2816168668,40.6,40.6,0,0
1415505060,1,1,29.755,28.4677044771,29.7000445864,75.5,40.5,30,95,1,112.5,1,112.5,0,0,39.1822200111,40.5,40.5,0,0
1415505120,1,1,29.755,28.4677044771,29.7000445864,75.5,40.5,30,95,1,112.5,2,112.5,0,0,39.1822200111,40.5,40.5,0,0
1415505180,1,1,29.755,28.4677044771,29.7000445864,75.5,40.5,30,95,1,112.5,2,112.5,0,0,39.1822200111,40.5,40.5,0,0
1415505240,1,1,29.756,28.4686612139,29.7010349723,75.5,40.5,30,95,1,112.5,2,112.5,0,0,39.1822200111,40.5,40.5,0,0
1415505300,1,1,29.755,28.4677044771,29.7000445864,75.5,40.5,30,95,0,,2,112.5,0,0,39.1822200111,40.5,40.5,0,0
1415505360,1,1,29.755,28.4677044771,29.7000445864,75.5,40.5,30,95,0,,0,,0,0,39.1822200111,40.5,40.5,0,0
1415505420,1,1,29.756,28.4686446551,29.701017831,75.5,40.4,30,95,0,,1,112.5,0,0,39.0828230179,40.4,40.4,0,0
1415505480,1,1,29.755,28.4676879188,29.7000274457,75.5,40.4,30,95,0,,0,,0,0,39.0828230179,40.4,40.4,0,0
1415505540,1,1,29.755,28.4676714167,29.7000103633,75.5,40.3,30,95,0,,0,,0,0,38.983425887,40.3,40.3,0,0
1415505600,1,1,29.755,28.4676714167,29.7000103633,75.5,40.3,30,95,0,,0,,0,0,38.983425887,40.3,40.3,0,0
1415505660,1,1,29.754,28.466714681,29.6990199783,75.5,40.3,30,95,0,,0,,0,0,38.983425887,40.3,40.3,0,0
1415505720,1,1,29.751,28.4638280301,29.6960318,75.5,40.2,30,95,0,,0,,0,0,38.8840286186,40.2,40.2,0,0
1415505780,1,1,29.752,28.4647847652,29.6970221851,75.5,40.2,30,95,0,,0,,0,0,38.8840286186,40.2,40.2,0,0
1415505840,1,1,29.751,28.4638280301,29.6960318,75.5,40.2,30,95,0,,0,,0,0,38.8840286186,40.2,40.2,0,0
1415505900,1,1,29.751,28.4638116422,29.6960148358,75.5,40.1,30,95,0,,0,,0,0,38.7846312126,40.1,40.1,0,0
1415505960,1,1,29.752,28.4647683768,29.6970052203,75.5,40.1,30,95,0,,0,,0,0,38.7846312126,40.1,40.1,0,0
1415506020,1,1,29.754,28.4666818461,29.6989859885,75.5,40.1,30,95,0,,0,,0,0,38.7846312126,40.1,40.1,0,0
1415506080,1,1,29.754,28.4666655123,29.6989690803,75.5,40,30,95,0,,0,,0,0,38.685233669,40,40,0,0
1415506140,1,1,29.754,28.4666655123,29.6989690803,75.5,40,30,95,0,,0,,0,0,38.685233669,40,40,0,0
1415506200,1,1,29.755,28.4676059676,29.6999426123,75.5,39.9,30,95,0,,0,,0,0,38.5858359878,39.9,39.9,0,0
1415506260,1,1,29.755,28.4676059676,29.6999426123,75.5,39.9,30,95,0,,0,,0,0,38.5858359878,39.9,39.9,0,0
1415506320,1,1,29.755,28.4675897443,29.6999258184,75.5,39.8,30,95,0,,0,,0,0,38.4864381691,39.8,39.8,0,0
1415506380,1,1,29.756,28.4685464773,29.7009162003,75.5,39.8,30,95,0,,0,,0,0,38.4864381691,39.8,39.8,0,0
1415506440,1,1,29.757,28.4695032103,29.701906582,75.5,39.8,30,95,0,,0,,0,0,38.4864381691,39.8,39.8,0,0
1415506500,1,1,29.758,28.4704599432,29.7028969635,75.5,39.8,30,95,0,,0,,0,0,38.4864381691,39.8,39.8,0,0
1415506560,1,1,29.758,28.4704599432,29.7028969635,75.5,39.8,30,95,0,,0,,0,0,38.4864381691,39.8,39.8,0,0
1415506620,1,1,29.757,28.4695032103,29.701906582,75.5,39.8,30,95,0,,0,,0,0,38.4864381691,39.8,39.8,0,0
1415506680,1,1,29.757,28.4694870411,29.7018898442,75.5,39.7,30,95,0,,0,,0,0,38.3870402127,39.7,39.7,0,0
1415506740,1,1,29.757,28.4694870411,29.7018898442,75.5,39.7,30,95,0,,0,,0,0,38.3870402127,39.7,39.7,0,0
1415506800,1,1,29.757,28.4694870411,29.7018898442,75.5,39.7,30,95,0,,0,,0,0,38.3870402127,39.7,39.7,0,0
1415506860,1,1,29.758,28.470427659,29.7028635438,75.5,39.6,30,95,0,,0,,0,0,38.2876421188,39.6,39.6,0,0
1415506920,1,1,29.758,28.470427659,29.7028635438,75.5,39.6,30,95,0,,0,,0,0,38.2876421188,39.6,39.6,0,0
1415506980,1,1,29.758,28.470427659,29.7028635438,75.5,39.6,30,95,0,,0,,0,0,38.2876421188,39.6,39.6,0,0
1415507040,1,1,29.759,28.4713843909,29.7038539239,75.5,39.6,30,95,0,,0,,0,0,38.2876421188,39.6,39.6,0,0
1415507100,1,1,29.759,28.4713843909,29.7038539239,75.5,39.6,30,95,0,,0,,0,0,38.2876421188,39.6,39.6,0,0
1415507160,1,1,29.758,28.4696301944,29.7020380321,75.5,39.5,30,95,0,,0,,0,0,38.1882438873,39.5,39.5,0,0
1415507220,1,1,29.757,28.4686734893,29.7010476793,75.5,39.5,30,95,0,,0,,0,0,38.1882438873,39.5,39.5,0,0
1415507280,1,1,29.757,28.4686734893,29.7010476793,75.5,39.5,30,95,0,,0,,0,0,38.1882438873,39.5,39.5,0,0
1415507340,1,1,29.756,28.4677167842,29.7000573263,75.5,39.5,30,95,0,,1,112.5,0,0,38.1882438873,39.5,39.5,0,0
1415507400,1,1,29.756,28.4677167842,29.7000573263,75.5,39.5,30,95,0,,1,112.5,0,0,38.1882438873,39.5,39.5,0,0
1415507460,1,1,29.756,28.4677167842,29.7000573263,75.5,39.5,30,95,0,,1,112.5,0,0,38.1882438873,39.5,39.5,0,0
1415507520,1,1,29.756,28.4677167842,29.7000573263,75.5,39.5,30,95,0,,0,,0,0,38.1882438873,39.5,39.5,0,0
1415507580,1,1,29.757,28.4686734893,29.7010476793,75.5,39.5,30,95,0,,1,112.5,0,0,38.1882438873,39.5,39.5,0,0
1415507640,1,1,29.757,28.4694709271,29.7018731634,75.5,39.6,30,95,0,,1,112.5,0,0,38.2876421188,39.6,39.6,0,0
1415507700,1,1,29.756,28.4685577215,29.70092784,75.5,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415507760,1,1,29.756,28.4685577215,29.70092784,75.5,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415507820,1,1,29.756,28.4685577215,29.70092784,75.5,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415507880,1,1,29.757,28.4695144549,29.7019182221,75.5,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415507940,1,1,29.756,28.4685577215,29.70092784,75.5,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415508000,1,1,29.757,28.4695307374,29.7019350773,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508060,1,1,29.756,28.4685740035,29.7009446946,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508120,1,1,29.756,28.4685740035,29.7009446946,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508180,1,1,29.756,28.4685740035,29.7009446946,75.5,39.7,30,96,1,112.5,1,112.5,0,0,38.6544317418,39.7,39.7,0,0
1415508240,1,1,29.756,28.4685740035,29.7009446946,75.5,39.7,30,96,0,,1,112.5,0,0,38.6544317418,39.7,39.7,0,0
1415508300,1,1,29.757,28.4695307374,29.7019350773,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508360,1,1,29.757,28.4695307374,29.7019350773,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508420,1,1,29.758,28.4704874713,29.7029254597,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508480,1,1,29.758,28.4704874713,29.7029254597,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508540,1,1,29.758,28.4704874713,29.7029254597,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508600,1,1,29.759,28.4714442052,29.7039158419,75.5,39.7,30,96,,,0,,0,0,38.6544317418,,39.7,0,0
1415508660,1,1,29.76,28.4724009391,29.7049062239,75.5,39.7,30,96,,,0,,0,0,38.6544317418,,39.7,0,0
1415508720,1,1,29.759,28.4714442052,29.7039158419,75.8,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508780,1,1,29.758,28.4704874713,29.7029254597,75.6,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508840,1,1,29.757,28.4695307374,29.7019350773,75.6,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508900,1,1,29.758,28.4704874713,29.7029254597,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415508960,1,1,29.758,28.4704711882,29.7029086039,75.5,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415509020,1,1,29.757,28.4695144549,29.7019182221,75.5,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415509080,1,1,29.756,28.4685740035,29.7009446946,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509140,1,1,29.756,28.4685740035,29.7009446946,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509200,1,1,29.755,28.4676172696,29.6999543118,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509260,1,1,29.756,28.4685740035,29.7009446946,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509320,1,1,29.757,28.4695307374,29.7019350773,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509380,1,1,29.757,28.4695307374,29.7019350773,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509440,1,1,29.756,28.4685740035,29.7009446946,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509500,1,1,29.758,28.4704874713,29.7029254597,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509560,1,1,29.757,28.4695307374,29.7019350773,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509620,1,1,29.757,28.4695307374,29.7019350773,75.5,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509680,1,1,29.757,28.4695307374,29.7019350773,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509740,1,1,29.756,28.4685740035,29.7009446946,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509800,1,1,29.757,28.4695307374,29.7019350773,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509860,1,1,29.756,28.4685740035,29.7009446946,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509920,1,1,29.757,28.4695307374,29.7019350773,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415509980,1,1,29.757,28.4695307374,29.7019350773,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415510040,1,1,29.757,28.4695307374,29.7019350773,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415510100,1,1,29.754,28.4666605357,29.6989639287,75.3,39.7,30,96,1,112.5,2,112.5,0,0,38.6544317418,39.7,39.7,0,0
1415510160,1,1,29.754,28.4666605357,29.6989639287,75.3,39.7,30,96,1,112.5,2,112.5,0,0,38.6544317418,39.7,39.7,0,0
1415510220,1,1,29.754,28.4666605357,29.6989639287,75.3,39.7,30,96,0,,1,112.5,0,0,38.6544317418,39.7,39.7,0,0
1415510280,1,1,29.753,28.4657201378,29.697990456,75.3,39.8,30,96,0,,1,112.5,0,0,38.7539521602,39.8,39.8,0,0
1415510340,1,1,29.753,28.4657201378,29.697990456,75.3,39.8,30,96,1,112.5,2,112.5,0,0,38.7539521602,39.8,39.8,0,0
1415510400,1,1,29.753,28.4657201378,29.697990456,75.3,39.8,30,96,1,112.5,2,112.5,0,0,38.7539521602,39.8,39.8,0,0
1415510460,1,1,29.753,28.4657201378,29.697990456,75.3,39.8,30,96,2,112.5,2,112.5,0,0,38.7539521602,39.8,39.8,0,0
1415510520,1,1,29.754,28.4666768723,29.6989808398,75.3,39.8,30,96,2,112.5,3,315,0,0,38.7539521602,39.8,39.8,0,0
1415510580,1,1,29.753,28.4657365297,29.6980074243,75.3,39.9,30,96,1,337.5,2,337.5,0,0,38.853472469,39.9,39.9,0,0
1415510640,1,1,29.753,28.4657365297,29.6980074243,75.3,39.9,30,96,1,337.5,2,337.5,0,0,38.853472469,39.9,39.9,0,0
1415510700,1,1,29.753,28.4657201378,29.697990456,75.3,39.8,30,96,1,337.5,2,337.5,0,0,38.7539521602,39.8,39.8,0,0
1415510760,1,1,29.752,28.4647797947,29.6970170397,75.3,39.9,30,96,1,337.5,2,337.5,0,0,38.853472469,39.9,39.9,0,0
1415510820,1,1,29.753,28.4657201378,29.697990456,75.3,39.8,30,96,1,337.5,2,337.5,0,0,38.7539521602,39.8,39.8,0,0
1415510880,1,1,29.752,28.4647634034,29.6970000719,75.3,39.8,30,96,1,337.5,2,337.5,0,0,38.7539521602,39.8,39.8,0,0
1415510940,1,1,29.752,28.4647634034,29.6970000719,75.3,39.8,30,96,1,337.5,2,337.5,0,0,38.7539521602,39.8,39.8,0,0
1415511000,1,1,29.753,28.4657201378,29.697990456,75.3,39.8,30,96,0,,0,,0,0,38.7539521602,39.8,39.8,0,0
1415511060,1,1,29.752,28.4647634034,29.6970000719,75.3,39.8,30,96,0,,0,,0,0,38.7539521602,39.8,39.8,0,0
1415511120,1,1,29.751,28.4638066689,29.6960096876,75.3,39.8,30,96,0,,0,,0,0,38.7539521602,39.8,39.8,0,0
1415511180,1,1,29.75,28.4628499345,29.6950193031,75.3,39.8,30,96,0,,1,337.5,0,0,38.7539521602,39.8,39.8,0,0
1415511240,1,1,29.75,28.4628336001,29.6950023942,75.3,39.7,30,96,1,337.5,2,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415511300,1,1,29.75,28.4628336001,29.6950023942,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415511360,1,1,29.75,28.4628336001,29.6950023942,75.3,39.7,30,96,0,,1,337.5,0,0,38.6544317418,39.7,39.7,0,0
